src,dest,rssi,etx,delay,busy_fraction,label
17586,8313,-91.95,7.364,40.53,0.5532,0
29640,95080,-95.0,5.282,66.84,0.4811,0
96668,24486,-76.94,10.169,50.82,0.7777,0
66173,68239,-76.05,3.581,78.8,0.6233,0
38289,32623,-94.95,6.0,93.64,0.6916,0
32222,64295,-47.78,2.394,126.24,0.781,0
99943,35043,-77.72,5.046,64.36,0.4308,0
83658,84967,-74.13,8.603,16.41,0.7827,0
23077,9048,-65.96,9.283,51.29,0.7441,0
4804,14180,-64.76,4.211,61.24,0.7253,0
46367,51798,-73.15,4.983,34.42,0.662,0
30288,68132,-71.43,7.911,82.1,0.6783,0
96928,38721,-66.97,3.201,20.72,0.7061,0
80944,97056,-72.19,10.278,71.99,0.4491,0
1869,11876,-67.9,8.813,49.4,0.7941,0
78241,34758,-78.53,4.888,150.0,0.805,0
75344,67606,-75.68,5.396,59.82,0.6994,0
92087,64022,-71.4,4.169,16.5,0.8631,0
54216,76272,-87.1,4.711,61.17,0.9083,0
51175,26670,-67.74,12.719,150.0,0.6255,0
23780,42833,-75.34,5.052,29.03,0.8633,0
79338,28988,-79.14,11.315,51.77,0.6201,0
74533,51003,-88.07,6.891,15.63,0.7398,0
48585,66029,-75.91,7.215,19.02,0.8397,0
4926,90629,-82.89,12.014,48.78,0.5733,0
66775,77845,-73.18,4.958,13.43,0.8275,0
95978,93678,-80.35,6.775,116.97,0.4021,0
4148,69491,-82.58,10.303,90.74,0.8997,0
48216,84986,-90.63,6.13,70.81,0.7409,0
13791,9772,-78.55,3.646,17.98,0.6306,0
69096,5407,-79.76,4.46,20.65,0.866,0
23456,84437,-88.79,4.25,107.95,0.5799,0
25907,9750,-90.89,4.526,41.04,0.6742,0
74673,76356,-73.74,3.411,30.45,0.7081,0
57594,93844,-90.31,5.189,150.0,0.6677,0
66753,15160,-67.7,2.679,51.76,0.8627,0
3795,29493,-82.91,4.843,146.68,0.7159,0
86909,88886,-77.11,5.329,84.47,0.724,0
11465,2535,-76.88,10.164,52.74,0.7679,0
17014,96954,-84.19,4.577,45.19,0.7876,0
33959,93167,-70.4,6.903,19.49,0.8693,0
73093,69585,-71.82,5.94,150.0,0.9362,0
60812,14067,-63.82,6.421,93.67,0.8052,0
27228,98662,-74.94,1.819,31.49,0.7021,0
16639,27015,-92.96,8.018,137.63,0.4555,0
97158,41654,-62.71,3.47,13.17,0.8277,0
98150,82218,-62.37,7.163,99.94,0.8187,0
72984,52539,-64.58,4.386,64.42,0.8608,0
58340,997,-79.91,15.0,25.95,0.7026,0
46754,52987,-66.79,5.806,31.05,0.821,0
41817,3537,-76.17,4.357,41.23,0.8748,0
30626,337,-75.52,2.807,28.24,0.5271,0
22142,23983,-87.1,7.313,150.0,0.7067,0
46362,84735,-74.81,6.027,48.77,0.8309,0
18169,54146,-85.17,2.445,27.04,0.6248,0
87599,57963,-95.0,3.733,150.0,0.8096,0
28320,96325,-79.22,11.158,30.51,0.7432,0
63,11585,-92.97,3.862,70.45,0.64,0
49569,1913,-83.86,6.068,72.23,0.9638,0
20435,80992,-92.03,2.777,69.23,0.7704,0
39774,7235,-72.07,5.579,109.82,0.7906,0
47398,92121,-93.51,3.187,21.13,0.494,0
67957,60130,-91.29,9.753,58.36,0.5496,0
37259,8209,-79.74,4.533,73.73,0.7825,0
11021,72897,-72.76,8.816,52.23,0.4791,0
79512,4226,-66.46,3.487,53.09,0.4913,0
86268,15109,-73.1,10.858,18.45,0.7592,0
64054,71705,-75.64,8.856,82.65,0.846,0
92123,98784,-72.89,3.285,21.25,0.9029,0
70081,98941,-66.47,5.616,50.78,0.8537,0
60709,45173,-88.28,4.766,98.01,0.8147,0
68812,18220,-76.41,10.162,87.76,0.6137,0
55800,64303,-86.22,4.553,12.02,0.5152,0
45684,6518,-71.26,4.556,74.17,0.3432,0
21892,47587,-86.24,4.002,19.06,0.8649,0
20248,58571,-86.74,5.738,128.79,0.9431,0
3791,34502,-69.9,4.954,20.74,0.8324,0
80234,85134,-60.81,6.361,44.08,0.7718,0
30383,44909,-71.53,5.707,71.5,0.8668,0
54383,7636,-78.21,5.797,42.94,0.6559,0
54597,58734,-66.06,4.597,50.41,0.8298,0
32739,64391,-65.2,4.584,21.51,0.8945,0
63347,98091,-74.4,8.436,36.33,0.7717,0
11270,70592,-76.68,2.81,71.77,0.5409,0
48069,9835,-75.47,6.63,98.99,0.6958,0
71684,52538,-83.11,5.301,52.16,0.7099,0
68256,75248,-61.93,9.29,28.41,0.7596,0
73194,11067,-74.25,2.863,42.56,0.6581,0
46167,61907,-66.95,5.266,28.74,0.859,0
3823,84674,-71.69,5.673,24.72,0.723,0
59812,27903,-77.27,8.102,60.71,0.8379,0
84528,83455,-95.0,6.846,58.4,0.8746,0
52827,15461,-81.3,9.525,31.95,0.8343,0
79577,76301,-70.39,8.015,32.39,0.5696,0
26249,58037,-66.69,6.324,16.28,0.7511,0
87738,54878,-90.89,8.71,70.95,0.6282,0
79284,66202,-63.52,3.868,101.17,0.8911,0
92787,81491,-72.58,3.655,45.4,0.5438,0
7968,23150,-87.54,4.31,84.04,0.7014,0
18197,47004,-70.16,4.747,33.32,0.2739,0
46397,19468,-74.15,13.736,87.17,0.9396,0
58726,32969,-83.28,4.86,33.45,0.7612,0
20557,54018,-59.73,9.52,76.72,0.5457,0
5726,75153,-88.85,7.704,70.91,0.7748,0
47223,9774,-73.72,5.875,56.96,0.4806,0
77111,17156,-89.33,3.99,135.76,0.7434,0
56000,62405,-75.64,7.27,28.41,0.9065,0
26188,96841,-80.51,4.749,150.0,0.9861,0
58219,14377,-76.99,8.964,37.73,0.826,0
35722,9748,-73.43,12.82,66.37,0.9012,0
23183,53735,-81.61,4.853,42.28,0.6834,0
70531,93516,-83.23,5.602,38.4,0.8526,0
58128,10258,-55.81,2.104,35.99,0.6123,0
7904,3603,-59.1,6.412,65.17,0.6966,0
32644,32401,-78.97,4.186,28.71,0.4845,0
77435,62756,-63.92,4.223,123.46,0.8688,0
43052,26306,-72.98,6.378,29.5,0.4169,0
85863,70040,-47.17,5.598,51.59,0.6177,0
49506,52655,-73.52,6.117,150.0,0.7681,0
54883,67924,-83.73,10.746,150.0,0.698,0
79646,74460,-88.77,2.219,48.21,0.5401,0
36948,54511,-78.89,3.799,61.18,0.8715,0
86054,38338,-83.38,3.603,58.58,0.7239,0
616,26057,-80.33,3.547,15.97,0.5413,0
64926,94978,-71.43,5.307,126.31,0.6242,0
75415,10952,-73.26,5.752,20.92,0.6269,0
50824,58142,-66.86,8.935,146.09,0.6488,0
55862,84389,-83.09,3.874,20.27,0.6829,0
117,76338,-76.29,3.132,24.93,0.8253,0
2400,53373,-66.17,2.378,31.54,0.6454,0
56576,23314,-68.69,3.892,32.9,0.8441,0
20518,77258,-70.92,10.981,48.09,0.6477,0
62430,17190,-95.0,4.372,134.02,0.8146,0
56947,33725,-86.93,2.253,82.2,0.7322,0
10440,18178,-82.72,10.786,74.8,0.7658,0
68692,88234,-75.77,7.403,150.0,0.9227,0
49223,80838,-78.47,5.245,135.94,0.8962,0
65876,90149,-76.95,3.767,130.61,0.5342,0
844,38911,-85.67,5.619,25.91,0.9502,0
64638,28814,-72.52,8.258,54.61,0.8064,0
22195,47770,-77.99,3.69,71.98,0.5967,0
75719,29914,-63.03,5.581,41.0,0.7615,0
94712,82679,-63.06,3.105,18.48,0.6995,0
57524,22401,-79.84,3.861,93.13,0.7641,0
10824,53525,-68.69,5.386,150.0,0.8029,0
27185,97071,-70.72,7.66,111.2,0.9038,0
23132,51940,-80.24,3.498,60.74,0.8388,0
3880,24305,-69.0,3.312,14.38,0.8433,0
11337,79886,-64.09,7.206,23.76,0.5925,0
35791,63591,-83.62,4.915,43.55,0.9224,0
89106,68155,-75.13,6.011,19.03,0.8285,0
58428,99777,-81.88,6.909,34.01,0.4143,0
27845,52203,-74.43,8.335,65.19,0.6838,0
62721,93590,-54.93,2.613,19.31,0.6606,0
69941,22059,-74.66,7.859,110.49,0.8902,0
73557,26346,-71.23,3.779,12.6,0.4223,0
99809,38508,-78.44,9.959,24.16,0.6918,0
90406,7819,-95.0,4.801,12.53,0.3179,0
59025,20883,-79.32,7.17,119.18,0.7938,0
54835,49283,-85.51,15.0,139.07,0.7356,0
93219,31940,-68.63,2.103,34.22,0.5075,0
46586,67701,-70.05,8.154,72.35,0.886,0
91535,26974,-74.81,5.353,14.5,0.6979,0
78992,75831,-73.93,4.946,100.92,0.6971,0
21042,92546,-67.24,4.42,61.93,0.7676,0
3400,50462,-91.47,5.868,41.67,0.9626,0
36197,89712,-71.44,2.768,45.42,0.9132,0
26587,52815,-77.44,5.789,49.22,0.8196,0
88367,73076,-74.63,6.542,142.74,0.7789,0
51022,42948,-77.79,6.016,28.27,0.8046,0
42471,96097,-67.45,4.442,66.64,0.9644,0
88478,39521,-93.56,3.787,150.0,0.7184,0
33746,11431,-81.01,6.329,75.45,0.8203,0
77226,45905,-62.41,4.367,12.73,0.7003,0
3839,77798,-79.42,9.598,137.57,0.6613,0
70014,45364,-61.46,7.433,33.47,0.7258,0
42896,27196,-69.78,3.513,31.64,0.6893,0
67016,2690,-95.0,6.279,37.99,0.8812,0
71447,38807,-86.13,6.943,150.0,0.6982,0
91475,12104,-76.87,4.281,45.68,0.5966,0
37197,1368,-58.04,6.391,52.89,0.6078,0
78464,83166,-82.99,7.805,32.41,0.8295,0
35766,57345,-62.24,2.377,21.02,0.8029,0
59143,13457,-75.22,12.38,62.08,0.6322,0
53706,65386,-68.13,8.089,34.77,0.6362,0
90837,62255,-71.63,13.957,70.57,0.7124,0
14295,10006,-93.61,10.426,142.04,0.5838,0
2044,57656,-73.63,8.718,120.4,0.6727,0
95300,75407,-66.59,4.949,53.09,0.9019,0
29928,49057,-88.05,3.403,41.77,0.9599,0
6491,42747,-62.16,5.967,33.99,0.5864,0
73228,49175,-84.61,6.16,34.62,0.7055,0
5109,81446,-80.82,6.96,36.53,0.607,0
85916,74489,-95.0,10.03,150.0,0.9132,0
58117,22722,-80.03,11.531,37.76,0.8063,0
60451,35140,-86.14,5.425,101.39,0.9165,0
6771,37795,-63.89,4.211,54.65,0.8225,0
9804,14981,-65.31,3.238,18.83,0.5018,0
18677,85312,-93.41,2.701,31.46,0.5106,0
95524,6381,-87.12,4.294,41.84,0.9474,0
15267,34021,-75.83,6.839,36.46,0.825,0
25998,65361,-79.46,3.129,150.0,0.9124,0
1718,50030,-72.37,5.051,25.91,0.9049,0
58896,94075,-85.04,1.761,10.54,0.3545,0
81642,17142,-67.52,3.375,63.81,0.5382,0
42661,41837,-68.36,4.482,27.19,0.5145,0
2023,14462,-74.6,7.087,45.71,0.871,0
40386,18985,-68.14,3.402,19.84,0.7686,0
41486,77358,-78.34,3.03,72.48,0.7707,0
78203,58637,-60.35,9.037,150.0,0.293,0
89972,88875,-76.46,8.269,71.67,0.6182,0
88888,98750,-84.89,6.812,19.75,0.6961,0
99312,23747,-61.56,5.621,14.69,0.6313,0
46231,54388,-90.31,2.799,36.64,0.822,0
36816,63518,-77.64,7.191,38.13,0.5629,0
19766,32027,-83.95,2.058,150.0,0.9348,0
7863,96896,-80.64,4.053,15.83,0.9284,0
31012,19921,-84.07,6.448,69.43,0.9119,0
65860,84149,-75.28,2.886,35.89,0.5411,0
99223,79911,-74.8,9.656,118.03,0.7388,0
50850,14258,-82.53,8.263,43.87,0.6683,0
94747,54086,-67.42,6.058,47.7,0.6972,0
63623,98336,-87.4,4.859,17.11,0.8239,0
92349,99230,-78.25,4.074,48.33,0.5919,0
18094,45520,-81.0,7.345,93.78,0.8768,0
77842,59534,-67.79,3.681,38.9,0.5405,0
91222,96830,-81.14,4.417,18.33,0.9031,0
33609,26138,-92.83,5.452,44.97,0.852,0
27882,60241,-79.66,4.247,30.56,0.5695,0
27553,44893,-70.75,4.401,97.35,0.7267,0
5651,82032,-86.04,5.234,48.34,0.8009,0
29444,17006,-76.1,4.296,97.27,0.4197,0
17703,22190,-61.63,4.333,91.45,0.9654,0
87637,17102,-78.75,5.254,56.64,0.9112,0
75669,45059,-78.85,8.866,150.0,0.6343,0
53411,31784,-70.56,14.415,59.92,0.7729,0
61809,50581,-58.99,12.08,29.84,0.8869,0
42907,53049,-92.2,2.986,58.48,0.7542,0
18735,98891,-82.63,9.331,150.0,0.7581,0
66906,76032,-94.09,12.728,67.99,0.6536,0
88360,73178,-71.17,4.597,29.93,0.871,0
30764,82308,-72.06,6.345,47.07,0.6816,0
70826,15360,-76.18,4.763,44.23,0.7055,0
26950,20617,-65.93,9.498,92.01,0.6392,0
48449,81472,-77.81,3.369,54.51,0.2718,0
9126,32021,-81.36,4.62,33.76,0.674,0
62805,97383,-89.67,4.672,28.14,0.6043,0
52913,81896,-71.24,7.167,41.26,0.938,0
64023,32843,-78.44,3.065,14.22,0.9121,0
47552,54412,-82.55,4.653,62.41,0.9206,0
97868,46719,-57.49,3.657,46.1,0.6354,0
30640,65410,-67.26,1.723,52.48,0.8857,0
15840,63459,-90.08,6.405,20.41,0.6354,0
62043,13697,-68.77,6.297,25.61,0.8506,0
42745,24122,-69.34,6.43,57.23,0.6503,0
398,90208,-70.82,3.002,15.86,0.5029,0
74622,92304,-90.38,2.945,130.75,0.7538,0
64537,88115,-85.04,2.677,70.57,0.9026,0
17816,28379,-82.61,3.089,97.4,0.8802,0
14701,81800,-58.16,6.496,42.24,0.8935,0
72096,64164,-75.11,14.168,52.43,0.7408,0
95247,16135,-84.78,3.949,39.35,0.4835,0
38767,90905,-77.81,5.562,81.34,0.6009,0
60862,51777,-64.82,4.696,34.74,0.8092,0
78998,18640,-94.98,5.95,110.12,0.5416,0
24726,85462,-66.11,8.737,93.16,0.8643,0
54284,2910,-62.93,7.179,16.31,0.6037,0
38713,5099,-90.64,9.14,70.42,0.9142,0
45813,88599,-81.7,7.066,94.29,0.597,0
30710,18703,-78.17,3.75,46.43,0.9879,0
36681,49562,-79.11,3.025,93.22,0.8568,0
7412,83432,-61.85,4.044,57.86,0.7514,0
1774,72714,-77.99,2.17,50.94,0.9214,0
86566,21194,-95.0,2.323,131.88,0.9206,0
23576,25580,-75.47,2.409,29.21,0.4904,0
39391,32718,-64.12,5.319,147.27,0.8037,0
71414,83684,-93.77,2.665,16.79,0.486,0
85968,41219,-78.27,9.189,37.84,0.7511,0
58469,12631,-71.19,5.669,77.3,0.8605,0
27986,91248,-62.03,1.995,150.0,0.7971,0
86769,11365,-74.54,9.702,53.03,0.8575,0
77077,71984,-83.06,12.244,75.36,0.7246,0
243,18399,-68.06,3.831,36.6,0.5043,0
11142,53912,-75.55,5.31,49.05,0.4915,0
65840,39398,-49.99,4.906,62.66,0.6858,0
86020,9469,-62.18,5.073,31.26,0.8457,0
98034,88745,-84.23,9.957,150.0,0.6741,0
33444,46485,-75.56,3.107,80.55,0.7752,0
6901,44373,-68.18,3.678,74.46,0.8004,0
34823,97544,-86.66,3.22,48.23,0.6741,0
27174,72648,-81.45,10.315,73.43,0.8393,0
5838,61722,-74.88,2.221,13.48,0.518,0
59582,38188,-69.74,2.593,129.14,0.8836,0
83021,1462,-67.46,4.633,36.98,0.4713,0
47195,98620,-72.64,3.544,42.11,0.9663,0
67063,74943,-77.95,4.194,108.46,0.832,0
34234,40426,-67.49,3.434,12.91,0.7759,0
51903,4869,-67.81,4.746,143.53,0.5715,0
35856,13404,-54.92,2.933,76.92,0.8953,0
62065,50639,-66.73,3.005,61.71,0.7813,0
84873,84465,-76.76,5.574,26.56,0.6982,0
50390,52220,-66.47,2.464,111.31,0.4231,0
94681,25937,-65.11,5.53,63.66,0.7408,0
31282,94375,-78.9,12.078,23.21,0.7338,0
50282,86981,-92.68,6.34,32.21,0.3744,0
28027,91748,-68.91,4.244,77.08,0.5027,0
86886,50567,-77.06,3.102,15.71,0.9145,0
84334,41589,-94.96,2.782,32.57,0.8047,0
58445,86581,-66.77,9.191,48.33,0.7534,0
5682,6974,-90.36,13.58,110.94,0.8019,0
4682,19351,-83.46,5.202,81.53,0.4212,0
83282,71421,-83.42,5.537,23.22,0.6789,0
87146,31856,-61.14,3.238,23.74,0.6331,0
34826,84955,-80.35,5.577,167.56,0.3907,0
73715,32043,-91.81,2.053,34.19,0.3947,0
20588,72041,-83.67,6.656,37.83,0.3244,0
79358,9471,-53.46,7.054,110.89,0.712,0
11053,767,-75.79,4.443,116.06,0.4237,0
34609,71676,-58.48,3.339,55.78,0.9427,0
98514,89741,-66.34,6.703,40.73,0.8965,0
45890,88387,-79.05,3.896,63.9,0.8317,0
76501,10807,-58.16,4.441,65.37,0.5413,0
25429,83800,-84.83,4.47,60.56,0.8353,0
55901,37341,-81.78,5.325,94.83,0.6491,0
68219,6872,-72.63,6.721,46.34,0.6934,0
31710,24551,-94.99,7.783,70.47,0.5502,0
99223,90973,-67.07,2.431,43.57,0.5438,0
99426,94464,-78.8,7.31,59.23,0.8862,0
77346,80277,-83.77,11.384,28.95,0.4428,0
58501,74194,-84.1,3.219,150.0,0.7994,0
95494,62287,-63.5,8.033,38.66,0.8085,0
6267,93599,-55.8,3.085,72.44,0.4684,0
41412,21754,-76.26,3.565,23.04,0.7753,0
81418,78794,-68.3,4.918,33.9,0.8456,0
61065,40909,-82.64,4.123,45.04,0.8756,0
36283,3858,-66.01,4.013,54.44,0.5759,0
87804,60252,-68.06,7.087,104.21,0.8343,0
80376,76030,-93.29,6.265,92.19,0.5765,0
90439,85912,-60.21,3.316,19.5,0.7607,0
46296,37528,-77.46,3.981,106.07,0.6121,0
64457,7816,-81.36,6.975,27.94,0.7591,0
44334,89422,-69.18,8.296,84.5,0.8099,0
73678,62793,-65.14,12.429,77.18,0.7393,0
40440,31433,-77.54,14.426,36.21,0.6601,0
87722,50052,-66.04,5.079,40.29,0.891,0
7831,65960,-91.94,8.484,40.05,0.847,0
54543,26247,-81.36,4.354,47.33,0.8206,0
1627,46864,-69.96,5.717,150.0,0.645,0
99508,91202,-92.44,8.291,118.48,0.8877,0
21927,8383,-88.44,7.103,45.31,0.5082,0
20813,30424,-79.03,6.278,86.62,0.9429,0
91438,78077,-74.81,4.076,68.91,0.4534,0
40751,11763,-94.99,10.355,60.36,0.5094,0
93999,56416,-79.87,2.995,71.12,0.6638,0
98130,50989,-47.74,6.68,21.23,0.7708,0
15122,90658,-80.33,3.286,106.89,0.5343,0
28390,87084,-75.99,6.086,15.2,0.5014,0
7177,62317,-67.74,3.263,25.14,0.7758,0
30219,42171,-81.39,2.951,150.0,0.9643,0
21180,43802,-81.22,2.927,15.79,0.403,0
44275,40247,-74.78,5.255,30.19,0.8281,0
77623,6772,-73.65,3.579,58.0,0.4488,0
40690,78237,-67.03,6.349,44.82,0.6285,0
88209,29836,-76.11,3.19,40.41,0.8835,0
96898,49271,-79.72,8.366,18.36,0.719,0
98490,9867,-77.72,9.197,150.0,0.6868,0
88081,62006,-76.14,10.435,89.87,0.7852,0
7535,83,-70.2,7.135,18.41,0.511,0
34944,1822,-85.3,5.151,14.8,0.7974,0
1747,43800,-62.04,4.709,61.0,0.5524,0
37172,31637,-70.08,7.055,127.96,0.6918,0
89709,27149,-63.19,7.581,17.23,0.983,0
56512,40936,-76.97,10.597,93.23,0.8448,0
63752,19905,-69.41,4.578,33.31,0.7986,0
22802,10719,-57.51,7.219,26.23,0.7506,0
62008,24681,-95.0,7.435,69.51,0.6613,0
59088,15765,-85.95,4.178,30.35,0.5873,0
23868,85154,-79.25,10.431,150.0,0.6172,0
74211,45369,-69.99,9.31,21.12,0.7518,0
73182,73597,-95.0,8.679,23.76,0.7,0
77638,85002,-61.31,3.615,150.0,0.8464,0
2597,47010,-72.37,4.191,25.08,0.6718,0
1491,90830,-80.5,3.193,52.27,0.6624,0
54981,69138,-72.52,6.03,85.02,0.7347,0
11661,61550,-66.92,6.848,12.95,0.6503,0
76453,40643,-66.41,4.654,98.21,0.5662,0
47523,90906,-68.87,4.969,13.34,0.9055,0
6388,96951,-67.2,2.408,125.83,0.8567,0
71317,69173,-53.23,6.075,16.6,0.8785,0
15726,69992,-67.55,5.899,26.56,0.7144,0
46929,11798,-72.46,7.115,36.01,0.7496,0
56879,52448,-91.97,8.539,150.0,0.7124,0
74773,76301,-74.67,4.434,45.02,0.7691,0
20586,57241,-62.02,5.962,150.0,0.6154,0
98951,2879,-66.91,3.055,16.46,0.4175,0
79885,62572,-77.43,4.389,114.01,0.9244,0
76001,38657,-78.98,3.629,107.4,0.4496,0
19191,30033,-56.84,10.087,71.53,0.7981,0
54360,60134,-89.7,4.988,19.44,0.7459,0
91098,61324,-73.62,5.821,90.81,0.6519,0
58904,35217,-83.96,6.781,47.39,0.6614,0
97457,80809,-71.39,4.048,23.47,0.8165,0
4803,87358,-76.0,5.63,43.09,0.5637,0
27745,53158,-63.84,8.03,18.83,0.785,0
53964,96981,-75.39,6.06,17.52,0.93,0
53057,80292,-72.12,3.577,98.53,0.956,0
88181,45563,-73.61,3.143,132.65,0.6109,0
656,95566,-84.09,8.017,41.26,0.6877,0
56189,56333,-68.96,2.288,33.91,0.5552,0
49299,26025,-68.7,3.794,20.55,0.422,0
43424,79340,-64.43,4.317,49.09,0.8205,0
24327,28778,-80.6,7.293,150.0,0.8449,0
83485,11905,-67.65,6.973,40.68,0.7635,0
70649,52598,-81.01,4.032,45.0,0.687,0
91288,48795,-76.34,3.076,150.0,0.7225,0
27304,55323,-67.9,7.237,35.87,0.7289,0
90376,5328,-60.04,6.366,59.73,0.5478,0
74892,41958,-79.05,10.821,98.81,0.6915,0
33941,14539,-71.87,13.187,25.33,0.828,0
7447,20656,-79.66,2.848,59.97,0.6389,0
99795,68998,-74.25,3.164,32.6,0.3765,0
63207,83807,-90.05,4.723,85.69,0.7181,0
43149,93010,-80.84,4.329,25.84,0.4564,0
86406,11522,-68.46,3.761,42.23,0.6821,0
41440,88302,-71.74,5.583,16.29,0.5081,0
6292,53904,-81.45,13.058,150.0,0.7609,0
59507,90552,-78.82,6.749,16.05,0.8059,0
92626,70081,-71.28,4.11,23.97,0.9474,0
12338,63062,-79.6,5.928,21.44,0.7157,0
84265,76607,-73.19,3.893,65.64,0.2641,0
81096,80746,-80.6,4.756,41.68,0.6446,0
98125,20503,-66.41,5.847,27.54,0.4726,0
73359,80000,-67.82,5.984,142.63,0.6219,0
6732,84496,-70.09,10.795,69.05,0.9725,0
15952,70417,-67.68,6.435,50.34,0.7983,0
10515,43010,-74.69,6.494,78.81,0.5464,0
56468,69010,-70.66,4.909,12.28,0.5155,0
78582,44853,-62.55,8.622,31.78,0.7808,0
43892,24489,-68.58,2.994,19.77,0.958,0
41280,82322,-71.47,5.389,30.11,0.518,0
49750,67711,-79.87,6.893,55.75,0.8221,0
9095,64173,-83.55,2.297,41.68,0.781,0
28024,95874,-79.59,8.741,65.85,0.9337,0
87945,59049,-71.18,2.563,10.83,0.5765,0
29660,82960,-75.27,6.335,13.69,0.303,0
20798,35178,-67.56,3.254,97.29,0.4428,0
84059,80281,-71.34,4.262,31.01,0.6048,0
5682,93130,-72.36,6.473,56.72,0.7508,0
36931,20052,-72.26,12.184,56.49,0.71,0
53130,38170,-80.51,8.25,76.19,0.5946,0
12783,29325,-68.31,3.311,42.24,0.7246,0
37966,80792,-83.49,9.869,88.66,0.9606,0
54830,81752,-78.95,3.452,150.0,0.6304,0
76093,41226,-78.52,5.992,78.76,0.6064,0
36057,61494,-95.0,6.888,66.47,0.4141,0
26942,26034,-74.14,9.21,92.16,0.7127,0
90404,16734,-85.24,3.136,80.76,0.7662,0
9767,27761,-83.99,6.419,31.26,0.4682,0
92940,6817,-73.52,4.986,21.55,0.548,0
68530,59530,-66.1,3.166,70.14,0.8713,0
29021,80290,-84.63,7.157,51.76,0.7185,0
64113,56204,-90.32,7.074,65.39,0.8305,0
99615,80397,-77.13,2.935,66.81,0.6771,0
55883,71984,-73.8,4.57,62.8,0.5103,0
34548,30712,-94.27,6.812,72.18,0.4441,0
93198,48282,-71.37,9.104,150.0,0.6704,0
35877,54684,-67.94,2.434,16.32,0.7994,0
690,74537,-73.29,3.648,24.93,0.9137,0
27054,81290,-79.36,7.152,94.22,0.8343,0
78329,14435,-95.0,6.001,99.98,0.4895,0
31420,5009,-72.63,4.778,84.56,0.1972,0
84484,14034,-83.45,7.558,72.32,0.4288,0
61772,46317,-77.36,4.874,40.93,0.8303,0
37912,76290,-74.33,9.224,150.0,0.6785,0
96797,12195,-63.73,4.986,58.43,0.9138,0
97890,53763,-76.1,3.23,26.98,0.4963,0
85851,73296,-77.12,5.815,61.69,0.8661,0
94609,18171,-70.94,5.405,100.71,0.4666,0
41868,36190,-94.36,5.613,25.58,0.5898,0
72496,89360,-76.43,13.933,58.42,0.8173,0
95768,37081,-84.2,4.355,33.75,0.8262,0
63808,77877,-67.63,9.073,32.54,0.78,0
96747,88851,-78.62,5.721,69.76,0.7447,0
64543,14376,-67.6,12.137,59.44,0.6528,0
96390,88019,-68.58,6.784,15.83,0.5832,0
59245,41075,-87.06,5.734,60.71,0.7561,0
72456,59015,-67.46,12.148,33.42,0.877,0
29980,64145,-67.16,3.868,95.53,0.8306,0
70869,22804,-71.12,9.729,27.09,0.6157,0
94095,40738,-71.53,1.816,62.55,0.721,0
90657,50378,-67.29,4.356,45.01,0.6103,0
45758,32905,-85.45,3.365,96.19,0.9554,0
15634,96208,-65.23,9.685,150.0,0.6184,0
85821,16516,-69.59,5.21,32.0,0.7507,0
33637,68091,-62.77,5.156,18.01,0.8997,0
94171,62841,-77.79,6.495,54.27,0.7464,0
57139,90210,-76.77,7.857,150.0,0.765,0
40685,5171,-73.71,6.55,64.56,0.8353,0
8151,67012,-58.53,2.882,150.0,0.7737,0
43240,1508,-75.84,4.007,42.61,0.5051,0
97526,72175,-78.08,7.573,31.04,0.9087,0
40429,76872,-71.55,4.812,48.78,0.7406,0
43520,44593,-56.85,5.352,55.69,0.7677,0
55026,93637,-66.82,8.459,116.15,0.6084,0
11271,21908,-67.97,3.403,30.19,0.4958,0
83771,16666,-79.57,5.579,106.07,0.8945,0
86319,59279,-68.21,3.752,88.83,0.879,0
52648,23893,-95.0,6.999,32.05,0.4543,0
29941,13020,-89.13,7.719,150.0,0.6095,0
95793,4102,-75.0,2.571,53.39,0.7996,0
4632,23483,-59.14,2.291,27.57,0.9674,0
54311,8420,-72.58,4.833,53.36,0.9308,0
21416,14385,-68.54,1.981,16.19,0.9439,0
85916,23668,-85.19,9.796,150.0,0.6487,0
79344,37108,-90.51,7.708,85.69,0.8703,0
61416,62160,-73.0,4.479,120.24,0.7155,0
35080,46401,-73.5,5.957,37.31,0.5912,0
42234,98404,-65.28,2.851,13.08,0.8748,0
44236,39257,-74.16,13.595,37.77,0.6909,0
26243,77383,-76.66,8.719,82.4,0.5134,0
81809,31567,-66.89,1.962,107.02,0.8995,0
99315,87063,-56.98,3.319,62.15,0.8849,0
6910,24860,-69.88,4.63,18.38,0.6651,0
27771,5055,-65.86,4.101,16.8,0.7054,0
78870,27190,-67.51,7.093,135.59,0.8265,0
57527,32010,-75.54,2.668,48.91,0.4413,0
71176,18386,-81.16,5.71,85.41,0.6575,0
43263,9156,-88.74,3.936,102.22,0.6326,0
74688,69198,-90.15,5.443,31.86,0.5496,0
53473,65934,-77.49,4.532,161.43,0.4146,0
10916,94202,-83.82,9.821,123.65,0.7404,0
50967,38147,-77.81,7.178,47.28,0.5513,0
73791,51876,-73.38,4.168,21.18,0.4988,0
85854,2652,-76.79,2.513,62.88,0.514,0
60705,46497,-74.66,3.071,22.62,0.7643,0
18444,46126,-88.99,5.061,121.3,0.8054,0
74436,14212,-68.37,5.717,61.55,0.6297,0
30382,3279,-73.46,8.479,30.88,0.6782,0
95426,92696,-70.47,8.201,35.4,0.5998,0
40521,70682,-82.9,4.749,22.26,0.7299,0
